language_code,category,region_code,Term_Phrase_Item,notes,tags
de-DE,INSULT,,Gehirnverweigerer,Brain refuser (someone who refuses to think).,"Insult,Banter"
de-DE,INSULT,,Schluckspecht,"Swallow woodpecker (heavy drinker, alcoholic).","Insult,Banter"
de-DE,INSULT,,Tratschtante,Gossip aunt (a gossipmonger).,"Insult,Banter"
de-DE,INSULT,,Speichellecker,"Saliva licker (sycophant, bootlicker).","Insult,Banter"
de-DE,INSULT,,Schweinehund,"Pigdog (bastard, scoundrel; also used for innerer Schweinehund - one's weaker self/inner laziness).","Insult,Banter"
de-DE,INSULT,,Trantüte,"Slowpoke, ditherer","Insult,Banter"
de-DE,INSULT,,Backpfeifengesicht,A face that begs to be slapped (someone very annoying or arrogant).,"Insult,Banter"
de-DE,INSULT,,Blockflötengesicht,Recorder face (someone with a dumb or expressionless face).,"Insult,Banter"
de-DE,INSULT,,Socken-in-Sandalen-Träger,"Socks-in-sandals wearer (fashion faux pas, implies being uncool or a tourist).","Insult,Banter"
de-DE,INSULT,,Weichei,"Soft egg (wimp, coward).","Insult,Banter"
de-DE,INSULT,,Klugscheißer,Know-it-all,"Insult,Banter"
de-DE,INSULT,,Labertasche,Chatterbox,"Insult,Banter"
de-DE,INSULT,,Naseweis,"Smart aleck, know-it-all (often for children).","Insult,Banter"
de-DE,INSULT,,Pappnase,"Cardboard nose (fool, idiot; also a red nose worn by clowns).","Insult,Banter"
de-DE,INSULT,,Heulsuse,Crybaby.,"Insult,Banter"
de-DE,INSULT,,Angsthase,Scaredy-cat,"Insult,Banter"
de-DE,INSULT,,Dummkopf,"Dumb head, idiot.","Insult,Banter"
de-DE,INSULT,,Hornochse,"Horned ox (blockhead, dimwit - strong insult).","Insult,Banter"
de-DE,INSULT,,Pflaume,Plum (can mean wimp or loser).,"Insult,Banter"
de-DE,INSULT,,Spacko / Spasti,"Spaz (offensive, derogatory term for someone clumsy or foolish, derived from spastic). Use with extreme caution or not at all.","Insult,Banter"
de-DE,INSULT,,Hackfresse,Chopped face (ugly person - very offensive).,"Insult,Banter"
de-DE,INSULT,,Vollpfosten,Complete post (utter idiot).,"Insult,Banter"
de-DE,INSULT,,Karussellbremser,Carousel brakeman (someone too stupid for any job requiring minimal brainpower; implies they slow everything down).,"Insult,Banter"
de-DE,INSULT,,Spaßbremse,"Fun brake (killjoy, someone who spoils the fun).","Insult,Banter"
de-DE,INSULT,,Dünnschissgurgler,Diarrhea gargler (extremely vulgar and nonsensical insult).,"Insult,Banter"
de-DE,INSULT,,Klappspaten,"Folding spade (idiot, useless person).","Insult,Banter"
de-DE,JOKE,Berlin,"Säufste, stirbste, säufste nich, stirbste ooch, also säufste.","If you drink, you die; if you don't drink, you die too; so drink. (A fatalistic, humorous justification for drinking alcohol - Berlin).","Joke,Berlin"
de-DE,JOKE,Berlin,Den/Dich hamse wohl mit'n Klammerbeutel jepudert?,"Are you nuts? / Have you lost your mind? / Are you completely stupid? (Questioning someone's sanity or intelligence, often humorously - Berlin).","Joke,Berlin"
de-DE,JOKE,Fritzchen-Witze,"Lehrer: ""Wo wurde der Friedensvertrag von 1806 unterschrieben?"" – Fritzchen: ""Unten rechts?""","(Teacher: ""Where was the peace treaty of 1806 signed?"" – Little Fritz: ""At the bottom right?"")","Joke,Fritzchen"
de-DE,JOKE,Fritzchen-Witze,"Fritzchen fragt seine Mutter: ""Mama, darf ich mit Opa Seilbahn fahren?"" Mutter: ""Nein, Fritzchen, der Opa wird ordentlich begraben!""","(Little Fritz asks his mother: ""Mom, can I go on a cable car ride with Grandpa?"" Mother: ""No, Fritzchen, Grandpa will be buried properly!"")","Joke,Fritzchen"
de-DE,JOKE,Fritzchen-Witze,"Fritzchen kommt nach Hause und sagt: ""Mama, ich habe heute als Einziger in der Klasse eine Eins bekommen!"" Fragt die Mutter: ""Wirklich? In welchem Fach denn?"" Fritzchen: ""Beim Alkoholtest.""","(Little Fritz comes home and says: ""Mom, today I was the only one in class to get an A!"" Mother asks: ""Really? In what subject?"" Fritzchen: ""In the alcohol test."")","Joke,Fritzchen"
de-DE,JOKE,Alle Kinder Witze,"Alle Kinder bleiben am Abgrund stehen, nur nicht Peter, der läuft noch'n Meter.","(All children stop before the gorge, only Peter walks another meter.)","Joke,AlleKinder"
de-DE,JOKE,Alle Kinder Witze,"Alle Kinder spielen auf der Baustelle, außer Rolf, der spielt Golf.","(All children play on the construction site, except Rolf, he plays golf.)","Joke,AlleKinder"
de-DE,JOKE,Alle Kinder Witze,"Alle Kinder schauen auf das brennende Haus, nur nicht Klaus, der schaut raus.","(All children look at the burning house, except Klaus, he's looking out.)","Joke,AlleKinder"
de-DE,JOKE,Bauernregeln,"Trinkt der Bauer und fährt Traktor, wird er zum Gefahrenfaktor.","(If the farmer drinks and rides his tractor, he becomes a danger factor.)","Joke,Bauernregel"
de-DE,JOKE,Bauernregeln,"Kräht der Hahn auf dem Mist, ändert sich das Wetter oder es bleibt wie es ist.","(If the rooster crows on the dung heap, the weather changes or it stays as it is.)","Joke,Bauernregel"
de-DE,JOKE,Kalauer & Flachwitze,"Was sagt ein Krokodil, nachdem es einen Clown gefressen hat? – Schmeckt komisch!",(What does a crocodile say after eating a clown? – Tastes funny!),"Joke,Pun,Wordplay"
de-DE,JOKE,Kalauer & Flachwitze,Was ist ein Keks unterm Baum? – Ein schattiges Plätzchen.,(What do you call a cookie under a tree? – A shady spot / cookie.),"Joke,Pun,Wordplay"
de-DE,JOKE,Kalauer & Flachwitze,Warum steht ein Pils im Wald? – Weil die Tannen zapfen.,(Why is there a Pils (beer) in the forest? – Because the fir trees are drawing beer / Because of the pine cones.),"Joke,Pun,Wordplay"
de-DE,JOKE,Kalauer & Flachwitze,Treffen sich zwei Jäger. Beide tot.,(Two hunters meet. Both dead.),"Joke,Pun,Wordplay"
de-DE,JOKE,Kalauer & Flachwitze,"""Ich habe heute Brotteig beim Sport mitgemacht."" - ""Und, wie war's?"" - ""Naja, ich bin nicht richtig aufgegangen.""","(""I took bread dough to sports class today."" - ""And how was it?"" - ""Well, I didn't really rise/get into it."")","Joke,Pun,Wordplay"
de-DE,JOKE,Kalauer & Flachwitze,Was macht ein Clown im Büro? – Faxen.,(What does a clown do in the office? – Faxen.),"Joke,Pun,Wordplay"
de-DE,JOKE,Kalauer & Flachwitze,"Sagt der Walfisch zum Thunfisch: ""Was sollen wir tun, Fisch?"" Sagt der Thunfisch zum Walfisch: ""Du hast die Wahl, Fisch!""","(Says the whale to the tuna: ""What should we do, fish?"" Says the tuna to the whale: ""You have the choice, fish!"")","Joke,Pun,Wordplay"
de-DE,JOKE,Other Jokes,"Was ist der Unterschied zwischen einem Saxen und einem Ausländer? Den Ausländer versteht man, wenn er Deutsch spricht.",(What is the difference between a Saxon and a foreigner? You'll understand the foreigner when he speaks German. - Pokes fun at the Saxon dialect).,Joke
de-DE,JOKE,Other Jokes,"Mami, Mami, ich will nicht in die USA!” – “Sei ruhig und schwimm weiter.”","(“Mummy, mummy, I don't want to go to the USA!” – “Shut up and keep swimming.”)",Joke
de-DE,JOKE,Other Jokes,"Kunde im Supermarkt: ""Haben Sie denn gar keine Eier?"" Verkäuferin: ""Doch, aber die sind heute alle krankgeschrieben.""","(Customer in supermarket: ""Don't you have any eggs at all?"" Saleswoman: ""Yes, but they're all on sick leave today."")",Joke
de-DE,JOKE,Other Jokes,"Zwei Männer gehen durch die Wüste. Sagt der eine: ""Lass mich mal in die Mitte.""","(Two men are walking through the desert. One says: ""Let me walk in the middle."")",Joke
de-DE,JOKE,Other Jokes,Was passiert mit einem roten Stein der ins Schwarze Meer fällt? – Er wird nass.,(What happens if you drop a red stone into the Black Sea? – It'll get wet.),Joke
de-DE,WORDPLAY,Swabia,Muggeseggele,Fly's scrotum (Swabian - humorous term for something extremely small).,"Wordplay,Pun,Swabia"
de-DE,WORDPLAY,,Nasenfahrrad,"Glasses/Specs (humorous, somewhat dated).","Wordplay,Pun"
de-DE,WORDPLAY,,Kater,Hangover. Also Muskelkater for sore muscles.,"Wordplay,Pun"
de-DE,WORDPLAY,,Wortwitz,A pun or play on words.,"Wordplay,Pun"
de-DE,WORDPLAY,,Teekesselchen,"A game where one word has multiple meanings, and players have to guess the word based on descriptions of its different meanings.","Wordplay,Pun"
de-DE,WORDPLAY,,Kalauer,"A pun, often a bad or obvious one (dad joke).","Wordplay,Pun"
de-DE,TONGUE_TWISTER,,"Fischers Fritz fischt frische Fische, frische Fische fischt Fischers Fritz.","(Targets f, sch [ʃ], r sounds. Fischer's Fritz fishes fresh fish, fresh fish fishes Fischer's Fritz.)",TongueTwister
de-DE,TONGUE_TWISTER,,Blaukraut bleibt Blaukraut und Brautkleid bleibt Brautkleid.,"(Targets bl, br, kr, kl clusters, au vs. ei diphthongs, l/r alternation. Red cabbage remains red cabbage and wedding dress remains wedding dress.)",TongueTwister
de-DE,TONGUE_TWISTER,,Zehn zahme Ziegen zogen zehn Zentner Zucker zum Zoo.,(Targets z [ts] sound. Ten tame goats pulled ten hundredweights of sugar to the zoo.),TongueTwister
de-DE,TONGUE_TWISTER,,Der Cottbuser Postkutscher putzt den Cottbuser Postkutschkasten.,"(Targets k, tsch [tʃ], s, tz [ts], p, repetition. The Cottbus stagecoach driver cleans the Cottbus stagecoach box.)",TongueTwister
de-DE,TONGUE_TWISTER,,"Wenn Fliegen hinter Fliegen fliegen, fliegen Fliegen Fliegen nach.","(Targets f, fl, g sounds, distinguishing noun from verb. When flies fly behind flies, flies fly after flies.)",TongueTwister
de-DE,TONGUE_TWISTER,,"In Ulm, um Ulm, und um Ulm herum.","(Targets l, m sounds. In Ulm, around Ulm, and all around Ulm.)",TongueTwister
de-DE,TONGUE_TWISTER,,Acht alte Ameisen aßen am Abend Ananas.,(Or: Achtzig alte Ameisen aßen am Abend achtzig Ananas.) (Targets vowel 'a' [a:] sound. Eight old ants ate pineapple in the evening. / Eighty old ants ate eighty pineapples in the evening.),TongueTwister
de-DE,TONGUE_TWISTER,,"Die Katzen kratzen im Katzenkasten, im Katzenkasten kratzen Katzen.","(Targets k, tz [ts], r sounds. The cats scratch in the cat box, in the cat box scratch cats.)",TongueTwister
de-DE,TONGUE_TWISTER,,Im dichten Fichtendickicht sind dicke Fichten wichtig.,"(Targets d, ch [ç], t, k clusters. In the dense spruce thicket, thick spruces are important.)",TongueTwister
de-DE,TONGUE_TWISTER,,Zwischen zwei Zwetschgenzweigen zwitschern zwei Schwalben.,"(Targets z [ts], w [v], sch [ʃ], tsch [tʃ] sounds. Between two plum branches chirp two swallows.)",TongueTwister
de-DE,TONGUE_TWISTER,,Bierbrauer Bauer braut braunes Bier.,"(Targets b, r clusters, au [aʊ] diphthong. Beer brewer Bauer brews brown beer.)",TongueTwister
de-DE,TONGUE_TWISTER,,Es klapperten die Klapperschlangen bis ihre Klappern schlapper klangen.,"(Targets kl, p, r, sch [ʃ], l sounds, rhyme. The rattlesnakes rattled until their rattles sounded weaker.)",TongueTwister
de-DE,TONGUE_TWISTER,,Hottentottenpotentatentantenattentat,"(Extremely long compound word - Note: ""Hottentot"" is an outdated/offensive term for the Khoikhoi people. This is more of a word puzzle.)",TongueTwister
de-DE,TONGUE_TWISTER,,Graben Grabengräber Gruben? Graben Grubengräber Gräben? Nein! Grabengräber graben Gräben. Grubengräber graben Gruben.,"(Targets g, r, b sounds, similar words, logical puzzle. Do ditch diggers dig pits? Do pit diggers dig ditches? No! Ditch diggers dig ditches. Pit diggers dig pits.)",TongueTwister
de-DE,TONGUE_TWISTER,,Bürsten mit schwarzen Borsten bürsten besser als Bürsten mit weißen Borsten.,"(Targets b, r, s, t, sch [ʃ] sounds; ü [y] vs. o [ɔ] vowels. Brushes with black bristles brush better than brushes with white bristles.)",TongueTwister
de-DE,TONGUE_TWISTER,,"Ob er über Oberammergau, oder aber über Unterammergau, oder ob er überhaupt nicht kommt, ist nicht gewiss.","(Targets o, u, au, ei vowels; b, r consonants; long sentence. Whether he comes via Oberammergau, or via Unterammergau, or whether he doesn't come at all, is not certain.)",TongueTwister
de-DE,TONGUE_TWISTER,,"Schnecken erschrecken, wenn sie an Schnecken schlecken, weil zum Schrecken vieler Schnecken Schnecken nicht schmecken.","(Targets sch [ʃ], n, k, l sounds, repetition, complex sentence. Snails get scared when they lick snails, because to the horror of many snails, snails don't taste good.)",TongueTwister
de-DE,TONGUE_TWISTER,,"Wir Wiener Waschweiber würden weiße Wäsche waschen, wenn wir wüssten, wo warmes Wasser wäre.","(Targets w [v], sch [ʃ], s sounds, vowel variety. We Viennese washerwomen would wash white laundry if we knew where warm water was.)",TongueTwister
de-DE,TONGUE_TWISTER,,"Wenn du Wachsmasken magst, Max macht Wachsmasken aus Wachsmaskenwachs.","(Targets w [v], k, s, x [ks] sounds. If you like wax masks, Max makes wax masks from wax mask wax.)",TongueTwister
de-DE,TONGUE_TWISTER,,Der faule Paul klaut blaue Pflaumen vom Baum.,(Lazy Paul steals blue plums from the tree.),TongueTwister
de-DE,TONGUE_TWISTER,,Lang schwang der Klang am Hang entlang.,(Long swung the sound along the slope.),TongueTwister
de-DE,TONGUE_TWISTER,,Furcht vor Fruchtfleisch führt zu Flucht vor Fruchtfleisch.,(Fear of fruit pulp leads to flight from fruit pulp.),TongueTwister
de-DE,TONGUE_TWISTER,,Jedes Jahr im Juli essen Julia und Jens Johannisbeeren.,"(Every year in July, Julia and Jens eat currants.)",TongueTwister
de-DE,TONGUE_TWISTER,,Kluge kleine Katzen kratzen keine Krokodile.,"(Variation: Kluge kleine Katzen kratzen keine Krokodile, sondern kluge kleine Katzen kratzen kahle Kinnbacken. - Clever little cats don't scratch crocodiles; instead, clever little cats scratch bald chins.) (Clever little cats don't scratch crocodiles.)",TongueTwister
de-DE,TONGUE_TWISTER,,"Müller, mahl mir mein Mehl, meine Mutter will mir heute Mehlbrei machen.","(Miller, grind my flour for me, my mother wants to make me flour porridge today.)",TongueTwister
de-DE,TONGUE_TWISTER,,Drei bärtige Reiter reiten rasend über graue Berge.,(Three bearded riders ride furiously over grey mountains.),TongueTwister
de-DE,TONGUE_TWISTER,,Müller Lümmer frühstückt schüsselweise grünes Gemüse.,(Miller Lümmer eats bowlfuls of green vegetables for breakfast.),TongueTwister
de-DE,TONGUE_TWISTER,,Dem Müllmann sein Mümmelmann mümmelt an dem Müll dran. An dem Müll dran mümmelt der Mümmelmann vom Müllmann.,"(The garbage man's bunny nibbles on the trash. On the trash nibbles the bunny of the garbage man. Mümmelmann is a colloquial term for a rabbit, mümmeln means to nibble.)",TongueTwister
de-DE,TONGUE_TWISTER,,"Einsame Esel essen nasse Nesseln nicht, nasse Nesseln essen einsame Esel nicht.","(Lonely donkeys don't eat wet nettles, wet nettles are not eaten by lonely donkeys.)",TongueTwister
de-DE,TONGUE_TWISTER,,Biberacher Bierbrauer brauen beständig braunes Biberacher Bockbier.,(Beer brewers from Biberach consistently brew brown Bock beer from Biberach.),TongueTwister
de-DE,TONGUE_TWISTER,,Ein Soldat mit stumpfen Stiefeln saß auf einem spitzen Stein und starrte stundenlang die stillen stummen Sternlein an.,"(A soldier with blunt boots sat on a pointy rock and stared at the silent, mute little stars for hours.)",TongueTwister
de-DE,TONGUE_TWISTER,,Gudruns Truthuhn tut gut ruhn.,(Gudrun's turkey is resting well.),TongueTwister
de-DE,TONGUE_TWISTER,,"Griesbrei bleibt Griesbrei, und Kriegsbeil bleibt Kriegsbeil.","(Semolina pudding stays semolina pudding, and a battle axe stays a battle axe.)",TongueTwister
de-DE,TONGUE_TWISTER,,Zwei Astronauten kauten und kauten während sie blaugrüne Mondsteine klaubten.,(Two astronauts chewed and chewed while they collected blue-green moonstones.),TongueTwister
de-DE,TONGUE_TWISTER,,Der Kaplan klebt klappbare Pappplakate an die klappbare Kapellwand.,(The chaplain sticks foldable cardboard posters onto the foldable chapel wall.),TongueTwister
de-DE,FILLER_WORD,,Jein,"Yes and no (blend of ja and nein, expresses indecision/uncertainty).","FillerWord,Interjection"
de-DE,FILLER_WORD,,Mist,Crap / Darn (expresses mild annoyance or disappointment).,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Na ja,Well / I guess / Oh well (softens a statement or introduces slight disagreement/resignation).,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Ach so!,"Ah, I see! / Oh, right! (expresses understanding).","FillerWord,Interjection"
de-DE,FILLER_WORD,,Genau,Exactly / Precisely.,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Eben,Exactly / Just so / My point.,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Halt,"Just / Simply (often untranslatable, adds emphasis or indicates something is just the way it is).","FillerWord,Interjection"
de-DE,FILLER_WORD,,Doch,Yes (used to contradict a negative statement or question).,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Mensch!,"Man! / Gosh! (expresses surprise, exasperation, or sympathy).","FillerWord,Interjection"
de-DE,FILLER_WORD,,Boah!,"Wow! / Whoa! (expresses surprise, amazement, or being overwhelmed).","FillerWord,Interjection"
de-DE,FILLER_WORD,,Nanu?,"Well, now! / What's this? (expresses mild surprise).","FillerWord,Interjection"
de-DE,FILLER_WORD,,Tja,"Well... / Oh well... (expresses resignation, contemplation, or that there's nothing to be done).","FillerWord,Interjection"
de-DE,FILLER_WORD,,Oha!,Oh! / Uh oh! (expresses surprise or realization of a problem).,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Uff!,Phew! (expresses relief or exhaustion).,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Quasi,So to speak / As it were / Quasi.,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Gel / Gelle,"Right? / Isn't it? (Tag question, especially Southern Germany for gelle).","FillerWord,Interjection"
de-DE,FILLER_WORD,,Gott sei Dank!,Thank God!,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Verdammt!,Damn!,"FillerWord,Interjection"
de-DE,FILLER_WORD,,Donnerwetter!,Good heavens! / Wow!,"FillerWord,Interjection"
de-DE,SHORTCUT,Berlin,uffm,"auf dem (on the - contraction, Berlin and other regions)","Shortcut,Reduction,Berlin"
de-DE,SHORTCUT,Berlin,Weeste?,"Weißt du? / Verstehst du? (You know? / Understand? - Common tag question, Berlin reduction)","Shortcut,Reduction,Berlin"
de-DE,SHORTCUT,,Mach's Jut,Mach's gut (Take care - Eastern German pronunciation/reduction),"Shortcut,Reduction,EasternGermany"
de-DE,SHORTCUT,,n,ein / einen (a/an),"Shortcut,Reduction"
de-DE,SHORTCUT,,ne,eine (a/an),"Shortcut,Reduction"
de-DE,SHORTCUT,,ham / hab'n,haben (to have),"Shortcut,Reduction"
de-DE,SHORTCUT,,simmer / samma,sind wir / sagen wir (are we / say we),"Shortcut,Reduction"
de-DE,SHORTCUT,,gibt's,gibt es (there is/are),"Shortcut,Reduction"
de-DE,SHORTCUT,,haste,hast du (do you have),"Shortcut,Reduction"
de-DE,SHORTCUT,,kannste,kannst du (can you),"Shortcut,Reduction"
de-DE,SHORTCUT,,guck mal / kuck mal,schau mal (look),"Shortcut,Reduction"
de-DE,SHORTCUT,,isses,ist es (is it),"Shortcut,Reduction"
de-DE,SHORTCUT,,hamwa,haben wir (do we have),"Shortcut,Reduction"
de-DE,SHORTCUT,,wollnwa,wollen wir (do we want),"Shortcut,Reduction"
de-DE,UNIQUE_CONCEPT,Berlin,Berliner Schnauze,"Characteristic attitude of Berliners (direct, quick-witted, often gruff but good-hearted, dry/sarcastic humor).","UniqueConcept,Untranslatable,Berlin"
de-DE,UNIQUE_CONCEPT,Berlin,Wegbier,"Beer for the road (beer purchased to be enjoyed while walking or on public transport - Berlin concept, but practiced elsewhere too).","UniqueConcept,Untranslatable,Berlin"
de-DE,UNIQUE_CONCEPT,,Kiezdeutsch,"Colloquial form of German spoken by young people in multicultural neighborhoods, incorporating elements of Turkish, Arabic, etc.","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Vokuhila,Mullet hairstyle,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Ossi,"Person from former East Germany (term reflecting historical division, can be derogatory or neutral depending on context).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Wessi,"Person from former West Germany (term reflecting historical division, can be derogatory or neutral depending on context).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,Hamburg,Hummel Hummel - Mors Mors,Traditional Hamburg greeting and response ritual.,"UniqueConcept,Untranslatable,Hamburg"
de-DE,UNIQUE_CONCEPT,Hesse,Abbelwoi / Ebbelwoi,Apple wine (regional specialty and cultural touchstone in Hesse).,"UniqueConcept,Untranslatable,Hesse"
de-DE,UNIQUE_CONCEPT,Hesse,Bembel,Specific type of pitcher for apple wine (Hesse).,"UniqueConcept,Untranslatable,Hesse"
de-DE,UNIQUE_CONCEPT,Hesse,Geripptes,Special type of glass for apple wine (Hesse).,"UniqueConcept,Untranslatable,Hesse"
de-DE,UNIQUE_CONCEPT,,Ohrwurm,Earworm (a song that gets stuck in your head).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Sturmfrei,"Storm-free (when you have the house to yourself, especially parents being away).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Backpfeifengesicht,A face that begs to be slapped (see also Insults).,"UniqueConcept,Untranslatable,Insult"
de-DE,UNIQUE_CONCEPT,,Handschuhschneeballwerfer,"Glove snowball thrower (a wimp, someone who is overly cautious - humorous).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Dreikäsehoch,"Three cheeses high (a small child, often used affectionately or slightly mockingly for someone short).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Sprachgefühl,"Language feeling (an intuitive grasp of a language, a knack for languages).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Schadenfreude,Malicious joy (pleasure derived from someone else's misfortune).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Fernweh,"Far-sickness (a longing for distant places, wanderlust; the opposite of Heimweh - homesickness).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Verschlimmbessern,To make something worse by trying to improve it.,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Innerer Schweinehund,"Inner pig-dog (one's weaker self, the voice that encourages laziness or procrastination).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Erklärungsnot,Explanation distress (being put on the spot and struggling to quickly explain oneself or a situation).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Torschlusspanik,Gate-closing panic (fear of missing out as opportunities diminish with age).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Weltschmerz,World-pain (a feeling of melancholy and weariness with the world).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Kummerspeck,Grief bacon/blubber (excess weight gained from emotional overeating).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Zugzwang,"Move-compulsion (a situation where one is forced to make a move, and any move is disadvantageous).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Pantoffelheld,Slipper hero (a man who is henpecked).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Kuddelmuddel,"Hodgepodge, mess, chaos.","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Wanderlust,A strong desire to travel and explore the world (borrowed into English).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Fingerspitzengefühl,"Fingertip feeling (intuition, tact, delicate handling of a situation).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Fremdschämen,"External shame (to feel embarrassed for someone else, vicarious embarrassment).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Sauregurkenzeit,"Sour pickle time (the off-season, news lull, dog days of summer).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Frühjahrsmüdigkeit,Springtime lethargy (a temporary feeling of tiredness or lassitude in spring).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Honigkuchenpferd,"Honey-cake horse (to grin like a Cheshire cat, to beam broadly and foolishly).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Geborgenheit,"A feeling of security, safety, warmth, comfort, and peace.","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Kopfkino,Head cinema (vividly imagining a scenario).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Gedankenkarussell,"Thought carousel (when thoughts keep spinning in one's head, overthinking).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Feierabend,End of the workday (celebratory feeling of finishing work).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Schnapsidee,Schnapps idea (a crazy or ill-thought-out idea).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Waldeinsamkeit,Forest loneliness (a feeling of solitude and peacefulness in a forest).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Zeitgeist,Spirit of the age (the defining mood or spirit of a particular period of history).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Doppelgänger,Double-goer (a look-alike or double of a living person).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Mumpitz,"Nonsense, humbug (can also refer to a bogeyman figure).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Hagestolz,A confirmed bachelor (often with a slightly melancholic or eccentric connotation).,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Betthupferl,A small treat (like a sweet) eaten before going to bed (Southern Germany/Austria).,"UniqueConcept,Untranslatable,SouthernGermany,Austria"
de-DE,UNIQUE_CONCEPT,,Rabauke,"Rascal, rowdy, boisterous (often for children).","UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Flausen im Kopf haben,To have silly ideas or bees in one's bonnet,"UniqueConcept,Untranslatable"
de-DE,UNIQUE_CONCEPT,,Pappenheimer,"Knowing one's people, often in a slightly resigned or knowing way. From Schiller's ""Wallenstein.""","UniqueConcept,Untranslatable,CulturalReference"
de-DE,UNIQUE_CONCEPT,,Stammtisch,"A regulars' table in a pub, often associated with opinionated discussions.","UniqueConcept,Untranslatable"
de-DE,CULTURAL_REFERENCE,Berlin,Ick sitze da und esse Klops...,"Opening line of a famous, nonsensical Berlin rhyme/song (""Klopslied"") - Iconic cultural reference. (Klops = meatball).","CulturalReference,Berlin"
de-DE,CULTURAL_REFERENCE,Berlin,Barbaras Rhabarberbar,"Viral rap song based on a tongue twister about Barbara's rhubarb bar, created by Berlin musicians - Modern cultural reference.","CulturalReference,Berlin"
de-DE,CULTURAL_REFERENCE,Hamburg,Hummel Hummel - Mors Mors,Traditional Hamburg greeting ritual - Local cultural reference.,"CulturalReference,Hamburg"
de-DE,CULTURAL_REFERENCE,Hamburg,Kiez,"In Hamburg, refers almost exclusively to the Reeperbahn, the city's famous nightclub district - Specific regional cultural reference tied to a word.","CulturalReference,Hamburg"
de-DE,CULTURAL_REFERENCE,Rhineland,Carnival (Karneval / Fasching / Fastnacht),"The Rhineland's (especially Cologne, Mainz, Düsseldorf) lively culture and Carnival celebrations influence slang and local customs (Alaaf, Helau, Kamelle, Bützje).","CulturalReference,Rhineland"
de-DE,CULTURAL_REFERENCE,Hesse,Apple wine (Äppelwoi/Ebbelwoi),"The significance of apple wine in Hessian culture is reflected in local slang and dedicated paraphernalia (Bembel, Geripptes).","CulturalReference,Hesse"
